event,type,time,stamp,data0,data1,data2
30878,com.google.wear.sensor.ppg,2022-11-06T00:54:41.857,3776354558113,9691541.0,2.9916222E7,0.0
30879,com.google.wear.sensor.ppg,2022-11-06T00:54:41.857,3776364489164,9686798.0,2.9929998E7,0.0
30880,com.google.wear.sensor.ppg,2022-11-06T00:54:41.857,3776374420215,9686317.0,2.9923588E7,0.0
30881,com.google.wear.sensor.ppg,2022-11-06T00:54:41.858,3776384351266,9686223.0,2.9908064E7,0.0
30882,com.google.wear.sensor.ppg,2022-11-06T00:54:41.858,3776394282317,9689514.0,2.9927056E7,0.0
30883,com.google.wear.sensor.ppg,2022-11-06T00:54:41.858,3776404213368,9689052.0,2.9919308E7,0.0
30884,com.google.wear.sensor.ppg,2022-11-06T00:54:41.858,3776414144419,9685026.0,2.992394E7,0.0
30885,com.google.wear.sensor.ppg,2022-11-06T00:54:41.858,3776424075470,9687675.0,2.9929792E7,0.0
30886,com.google.wear.sensor.ppg,2022-11-06T00:54:41.858,3776434006521,9686440.0,2.9939114E7,0.0
30887,com.google.wear.sensor.ppg,2022-11-06T00:54:41.858,3776443937572,9685366.0,2.9922192E7,0.0
30888,com.google.wear.sensor.ppg,2022-11-06T00:54:41.858,3776453868623,9685554.0,2.9926852E7,0.0
30889,com.google.wear.sensor.ppg,2022-11-06T00:54:41.859,3776463799674,9685714.0,2.992726E7,0.0
30890,com.google.wear.sensor.ppg,2022-11-06T00:54:41.859,3776473730725,9687440.0,2.9921932E7,0.0
30891,com.google.wear.sensor.ppg,2022-11-06T00:54:41.859,3776483661761,9684865.0,2.995266E7,0.0
30892,com.google.wear.sensor.ppg,2022-11-06T00:54:41.859,3776493592812,9689062.0,2.9935502E7,0.0
30893,com.google.wear.sensor.ppg,2022-11-06T00:54:41.859,3776503523863,9688665.0,2.9930552E7,0.0
30894,com.google.wear.sensor.ppg,2022-11-06T00:54:41.859,3776513454914,9689815.0,2.9927172E7,0.0
30895,com.google.wear.sensor.ppg,2022-11-06T00:54:41.859,3776523385965,9685677.0,2.9914154E7,0.0
30896,com.google.wear.sensor.ppg,2022-11-06T00:54:41.860,3776533317016,9687778.0,2.9923588E7,0.0
30897,com.google.wear.sensor.ppg,2022-11-06T00:54:42.067,3776543248081,9691662.0,2.9923066E7,0.0
30898,com.google.wear.sensor.ppg,2022-11-06T00:54:42.068,3776553176226,9688655.0,2.9919716E7,0.0
30899,com.google.wear.sensor.ppg,2022-11-06T00:54:42.068,3776563104371,9692040.0,2.992665E7,0.0
30900,com.google.wear.sensor.ppg,2022-11-06T00:54:42.068,3776573032516,9683791.0,2.9920444E7,0.0
30901,com.google.wear.sensor.ppg,2022-11-06T00:54:42.070,3776582960661,9692822.0,2.9923968E7,0.0
30902,com.google.wear.sensor.ppg,2022-11-06T00:54:42.070,3776592888806,9687817.0,2.9935008E7,0.0
30903,com.google.wear.sensor.ppg,2022-11-06T00:54:42.070,3776602816951,9688391.0,2.9927696E7,0.0
30904,com.google.wear.sensor.ppg,2022-11-06T00:54:42.071,3776612745096,9686383.0,2.9919948E7,0.0
30905,com.google.wear.sensor.ppg,2022-11-06T00:54:42.071,3776622673241,9681623.0,2.9912492E7,0.0
30906,com.google.wear.sensor.ppg,2022-11-06T00:54:42.071,3776632601386,9687250.0,2.9932706E7,0.0
30907,com.google.wear.sensor.ppg,2022-11-06T00:54:42.071,3776642529531,9687307.0,2.9937396E7,0.0
30908,com.google.wear.sensor.ppg,2022-11-06T00:54:42.071,3776652457676,9683216.0,2.9924728E7,0.0
30909,com.google.wear.sensor.ppg,2022-11-06T00:54:42.071,3776662385821,9687561.0,2.993894E7,0.0
30910,com.google.wear.sensor.ppg,2022-11-06T00:54:42.071,3776672313966,9689711.0,2.9923094E7,0.0
30911,com.google.wear.sensor.ppg,2022-11-06T00:54:42.072,3776682242111,9690126.0,2.9923182E7,0.0
30912,com.google.wear.sensor.ppg,2022-11-06T00:54:42.072,3776692170241,9689344.0,2.99383E7,0.0
30913,com.google.wear.sensor.ppg,2022-11-06T00:54:42.072,3776702098386,9692775.0,2.9920444E7,0.0
30914,com.google.wear.sensor.ppg,2022-11-06T00:54:42.072,3776712026531,9684761.0,2.9923648E7,0.0
30915,com.google.wear.sensor.ppg,2022-11-06T00:54:42.072,3776721954676,9688627.0,2.9917502E7,0.0
30916,com.google.wear.sensor.ppg,2022-11-06T00:54:42.072,3776731882821,9688533.0,2.9911532E7,0.0
30917,com.google.wear.sensor.ppg,2022-11-06T00:54:42.072,3776741810966,9685064.0,2.9929008E7,0.0
30918,com.google.wear.sensor.ppg,2022-11-06T00:54:42.276,3776751739108,9690107.0,2.9927668E7,0.0
30919,com.google.wear.sensor.ppg,2022-11-06T00:54:42.276,3776761665799,9688647.0,2.9939932E7,0.0
30920,com.google.wear.sensor.ppg,2022-11-06T00:54:42.277,3776771592490,9683509.0,2.9933144E7,0.0
30921,com.google.wear.sensor.ppg,2022-11-06T00:54:42.278,3776781519181,9688477.0,2.9931948E7,0.0
30922,com.google.wear.sensor.ppg,2022-11-06T00:54:42.278,3776791445872,9689938.0,2.9927172E7,0.0
30923,com.google.wear.sensor.ppg,2022-11-06T00:54:42.278,3776801372563,9687892.0,2.9928804E7,0.0
30924,com.google.wear.sensor.ppg,2022-11-06T00:54:42.278,3776811299254,9684761.0,2.992528E7,0.0
30925,com.google.wear.sensor.ppg,2022-11-06T00:54:42.278,3776821225945,9689023.0,2.9927378E7,0.0
30926,com.google.wear.sensor.ppg,2022-11-06T00:54:42.278,3776831152636,9686835.0,2.9923822E7,0.0
30927,com.google.wear.sensor.ppg,2022-11-06T00:54:42.279,3776841079327,9685591.0,2.992132E7,0.0
30928,com.google.wear.sensor.ppg,2022-11-06T00:54:42.279,3776851006018,9688213.0,2.9926124E7,0.0
30929,com.google.wear.sensor.ppg,2022-11-06T00:54:42.279,3776860932709,9686262.0,2.9928136E7,0.0
30930,com.google.wear.sensor.ppg,2022-11-06T00:54:42.279,3776870859400,9688571.0,2.9929532E7,0.0
30931,com.google.wear.sensor.ppg,2022-11-06T00:54:42.279,3776880786091,9687976.0,2.9927144E7,0.0
30932,com.google.wear.sensor.ppg,2022-11-06T00:54:42.279,3776890712782,9685751.0,2.9918784E7,0.0
30933,com.google.wear.sensor.ppg,2022-11-06T00:54:42.280,3776900688900,9688618.0,2.9931484E7,0.0
30934,com.google.wear.sensor.ppg,2022-11-06T00:54:42.280,3776910615591,9686289.0,2.9924144E7,0.0
30935,com.google.wear.sensor.ppg,2022-11-06T00:54:42.280,3776920542282,9687995.0,2.9925396E7,0.0
30936,com.google.wear.sensor.ppg,2022-11-06T00:54:42.280,3776930468973,9687109.0,2.9905184E7,0.0
30937,com.google.wear.sensor.ppg,2022-11-06T00:54:42.280,3776940395664,9685356.0,2.9924552E7,0.0
30938,com.google.wear.sensor.ppg,2022-11-06T00:54:42.280,3776950322355,9690022.0,2.9930638E7,0.0
30939,com.google.wear.sensor.ppg,2022-11-06T00:54:42.484,3776960249055,9685252.0,2.9920592E7,0.0
30940,com.google.wear.sensor.ppg,2022-11-06T00:54:42.485,3776970188826,9684121.0,2.9933056E7,0.0
30941,com.google.wear.sensor.ppg,2022-11-06T00:54:42.486,3776980128597,9686158.0,2.991992E7,0.0
30942,com.google.wear.sensor.ppg,2022-11-06T00:54:42.486,3776990068368,9686025.0,2.9917356E7,0.0
30943,com.google.wear.sensor.ppg,2022-11-06T00:54:42.487,3777000008139,9687684.0,2.9918318E7,0.0
30944,com.google.wear.sensor.ppg,2022-11-06T00:54:42.487,3777009947910,9683724.0,2.9916308E7,0.0
30945,com.google.wear.sensor.ppg,2022-11-06T00:54:42.487,3777019887681,9687788.0,2.992458E7,0.0
30946,com.google.wear.sensor.ppg,2022-11-06T00:54:42.487,3777029827452,9687722.0,2.9933784E7,0.0
30947,com.google.wear.sensor.ppg,2022-11-06T00:54:42.487,3777039767223,9687146.0,2.9934104E7,0.0
30948,com.google.wear.sensor.ppg,2022-11-06T00:54:42.487,3777049706994,9686309.0,2.992062E7,0.0
30949,com.google.wear.sensor.ppg,2022-11-06T00:54:42.487,3777059646765,9687402.0,2.9919864E7,0.0
30950,com.google.wear.sensor.ppg,2022-11-06T00:54:42.488,3777069586536,9686346.0,2.9933172E7,0.0
30951,com.google.wear.sensor.ppg,2022-11-06T00:54:42.488,3777079526307,9685583.0,2.9923766E7,0.0
30952,com.google.wear.sensor.ppg,2022-11-06T00:54:42.488,3777089466078,9688948.0,2.9927202E7,0.0
30953,com.google.wear.sensor.ppg,2022-11-06T00:54:42.488,3777099405849,9685487.0,2.992027E7,0.0
30954,com.google.wear.sensor.ppg,2022-11-06T00:54:42.488,3777109345620,9688326.0,2.9918608E7,0.0
30955,com.google.wear.sensor.ppg,2022-11-06T00:54:42.488,3777119285391,9686610.0,2.9914212E7,0.0
30956,com.google.wear.sensor.ppg,2022-11-06T00:54:42.488,3777129225162,9687449.0,2.9925308E7,0.0
30957,com.google.wear.sensor.ppg,2022-11-06T00:54:42.488,3777139164933,9689410.0,2.9926212E7,0.0
30958,com.google.wear.sensor.ppg,2022-11-06T00:54:42.489,3777149104704,9686045.0,2.9930436E7,0.0
30959,com.google.wear.sensor.ppg,2022-11-06T00:54:42.489,3777159044475,9687901.0,2.9930404E7,0.0
30960,com.google.wear.sensor.ppg,2022-11-06T00:54:42.694,3777168984252,9692002.0,2.9924522E7,0.0
30961,com.google.wear.sensor.ppg,2022-11-06T00:54:42.695,3777178922569,9684734.0,2.9936552E7,0.0
30962,com.google.wear.sensor.ppg,2022-11-06T00:54:42.696,3777188860886,9690889.0,2.9934222E7,0.0
30963,com.google.wear.sensor.ppg,2022-11-06T00:54:42.696,3777198799203,9687901.0,2.9931484E7,0.0
30964,com.google.wear.sensor.ppg,2022-11-06T00:54:42.696,3777208737520,9688929.0,2.993361E7,0.0
30965,com.google.wear.sensor.ppg,2022-11-06T00:54:42.696,3777218675837,9687845.0,2.9919252E7,0.0
30966,com.google.wear.sensor.ppg,2022-11-06T00:54:42.696,3777228614154,9687373.0,2.9927436E7,0.0
30967,com.google.wear.sensor.ppg,2022-11-06T00:54:42.697,3777238552471,9695254.0,2.9917532E7,0.0
30968,com.google.wear.sensor.ppg,2022-11-06T00:54:42.697,3777248490788,9687430.0,2.9912638E7,0.0
30969,com.google.wear.sensor.ppg,2022-11-06T00:54:42.697,3777258429105,9687138.0,2.992828E7,0.0
30970,com.google.wear.sensor.ppg,2022-11-06T00:54:42.697,3777268367422,9686544.0,2.9922892E7,0.0
30971,com.google.wear.sensor.ppg,2022-11-06T00:54:42.697,3777278305739,9686724.0,2.992534E7,0.0
30972,com.google.wear.sensor.ppg,2022-11-06T00:54:42.697,3777288244056,9689645.0,2.9942436E7,0.0
30973,com.google.wear.sensor.ppg,2022-11-06T00:54:42.697,3777298182373,9688307.0,2.9928252E7,0.0
30974,com.google.wear.sensor.ppg,2022-11-06T00:54:42.697,3777308120690,9686393.0,2.992464E7,0.0
30975,com.google.wear.sensor.ppg,2022-11-06T00:54:42.698,3777318059007,9689410.0,2.9913978E7,0.0
30976,com.google.wear.sensor.ppg,2022-11-06T00:54:42.698,3777327997324,9691247.0,2.9926502E7,0.0
30977,com.google.wear.sensor.ppg,2022-11-06T00:54:42.698,3777337935641,9687986.0,2.9926036E7,0.0
30978,com.google.wear.sensor.ppg,2022-11-06T00:54:42.698,3777347873958,9687420.0,2.9925396E7,0.0
30979,com.google.wear.sensor.ppg,2022-11-06T00:54:42.698,3777357812275,9687420.0,2.9927608E7,0.0
30980,com.google.wear.sensor.ppg,2022-11-06T00:54:42.698,3777367750592,9688175.0,2.993734E7,0.0
30981,com.google.wear.sensor.ppg,2022-11-06T00:54:42.902,3777377688928,9692765.0,2.992924E7,0.0
30982,com.google.wear.sensor.ppg,2022-11-06T00:54:42.903,3777387622885,9694472.0,2.9934716E7,0.0
30983,com.google.wear.sensor.ppg,2022-11-06T00:54:42.905,3777397556842,9687430.0,2.9935124E7,0.0
30984,com.google.wear.sensor.ppg,2022-11-06T00:54:42.905,3777407490799,9687741.0,2.9924172E7,0.0
30985,com.google.wear.sensor.ppg,2022-11-06T00:54:42.905,3777417424756,9687854.0,2.9911532E7,0.0
30986,com.google.wear.sensor.ppg,2022-11-06T00:54:42.905,3777427358713,9689173.0,2.9927756E7,0.0
30987,com.google.wear.sensor.ppg,2022-11-06T00:54:42.905,3777437292670,9684008.0,2.9926356E7,0.0
30988,com.google.wear.sensor.ppg,2022-11-06T00:54:42.905,3777447226627,9689052.0,2.9920852E7,0.0
30989,com.google.wear.sensor.ppg,2022-11-06T00:54:42.905,3777457160584,9686233.0,2.9930902E7,0.0
30990,com.google.wear.sensor.ppg,2022-11-06T00:54:42.906,3777467094541,9686827.0,2.9933784E7,0.0
30991,com.google.wear.sensor.ppg,2022-11-06T00:54:42.906,3777477028498,9683660.0,2.9931542E7,0.0
30992,com.google.wear.sensor.ppg,2022-11-06T00:54:42.906,3777486962455,9679342.0,2.9930932E7,0.0
30993,com.google.wear.sensor.ppg,2022-11-06T00:54:42.906,3777496896412,9686884.0,2.992758E7,0.0
30994,com.google.wear.sensor.ppg,2022-11-06T00:54:42.906,3777506830369,9690136.0,2.99286E7,0.0
30995,com.google.wear.sensor.ppg,2022-11-06T00:54:42.906,3777516764326,9686544.0,2.9911736E7,0.0
30996,com.google.wear.sensor.ppg,2022-11-06T00:54:42.906,3777526698283,9688938.0,2.993428E7,0.0
30997,com.google.wear.sensor.ppg,2022-11-06T00:54:42.907,3777536632240,9686544.0,2.9936348E7,0.0
30998,com.google.wear.sensor.ppg,2022-11-06T00:54:42.907,3777546566197,9685196.0,2.9933348E7,0.0
30999,com.google.wear.sensor.ppg,2022-11-06T00:54:42.907,3777556500154,9686544.0,2.9923588E7,0.0
31000,com.google.wear.sensor.ppg,2022-11-06T00:54:42.907,3777566434111,9687146.0,2.9925424E7,0.0
31001,com.google.wear.sensor.ppg,2022-11-06T00:54:42.909,3777576368068,9686591.0,2.9926212E7,0.0
31002,com.google.wear.sensor.ppg,2022-11-06T00:54:43.109,3777586302040,9690975.0,2.9936524E7,0.0
31003,com.google.wear.sensor.ppg,2022-11-06T00:54:43.109,3777596235997,9691087.0,2.9927958E7,0.0
31004,com.google.wear.sensor.ppg,2022-11-06T00:54:43.110,3777606169954,9685450.0,2.9938824E7,0.0
31005,com.google.wear.sensor.ppg,2022-11-06T00:54:43.110,3777616103911,9688797.0,2.9920152E7,0.0
31006,com.google.wear.sensor.ppg,2022-11-06T00:54:43.110,3777626037868,9686534.0,2.9931396E7,0.0
31007,com.google.wear.sensor.ppg,2022-11-06T00:54:43.111,3777635971825,9688080.0,2.9915288E7,0.0
31008,com.google.wear.sensor.ppg,2022-11-06T00:54:43.111,3777645905782,9684573.0,2.992464E7,0.0
31009,com.google.wear.sensor.ppg,2022-11-06T00:54:43.111,3777655839739,9689768.0,2.992464E7,0.0
31010,com.google.wear.sensor.ppg,2022-11-06T00:54:43.111,3777665773696,9687203.0,2.99346E7,0.0
31011,com.google.wear.sensor.ppg,2022-11-06T00:54:43.111,3777675707653,9685092.0,2.991794E7,0.0
31012,com.google.wear.sensor.ppg,2022-11-06T00:54:43.111,3777685641610,9688420.0,2.992024E7,0.0
31013,com.google.wear.sensor.ppg,2022-11-06T00:54:43.111,3777695575567,9687025.0,2.9922104E7,0.0
31014,com.google.wear.sensor.ppg,2022-11-06T00:54:43.111,3777705509524,9686808.0,2.9920416E7,0.0
31015,com.google.wear.sensor.ppg,2022-11-06T00:54:43.112,3777715443481,9687440.0,2.9924056E7,0.0
31016,com.google.wear.sensor.ppg,2022-11-06T00:54:43.112,3777725377438,9689220.0,2.9926184E7,0.0
31017,com.google.wear.sensor.ppg,2022-11-06T00:54:43.112,3777735311395,9690795.0,2.993262E7,0.0
31018,com.google.wear.sensor.ppg,2022-11-06T00:54:43.112,3777745245352,9685366.0,2.9935096E7,0.0
31019,com.google.wear.sensor.ppg,2022-11-06T00:54:43.112,3777755179309,9686874.0,2.992132E7,0.0
31020,com.google.wear.sensor.ppg,2022-11-06T00:54:43.112,3777765113266,9689541.0,2.9937076E7,0.0
31021,com.google.wear.sensor.ppg,2022-11-06T00:54:43.112,3777775047223,9683188.0,2.9935096E7,0.0
31022,com.google.wear.sensor.ppg,2022-11-06T00:54:43.113,3777784981180,9683366.0,2.9924988E7,0.0
31023,com.google.wear.sensor.ppg,2022-11-06T00:54:43.319,3777794915152,9685205.0,2.99219E7,0.0
31024,com.google.wear.sensor.ppg,2022-11-06T00:54:43.319,3777804847657,9684885.0,2.9924668E7,0.0
31025,com.google.wear.sensor.ppg,2022-11-06T00:54:43.320,3777814780162,9694425.0,2.9924406E7,0.0
31026,com.google.wear.sensor.ppg,2022-11-06T00:54:43.320,3777824712667,9689514.0,2.9938124E7,0.0
31027,com.google.wear.sensor.ppg,2022-11-06T00:54:43.320,3777834645172,9687976.0,2.9926124E7,0.0
31028,com.google.wear.sensor.ppg,2022-11-06T00:54:43.320,3777844577677,9688193.0,2.9916862E7,0.0
31029,com.google.wear.sensor.ppg,2022-11-06T00:54:43.320,3777854510182,9688146.0,2.993291E7,0.0
31030,com.google.wear.sensor.ppg,2022-11-06T00:54:43.320,3777864442687,9685440.0,2.9936812E7,0.0
31031,com.google.wear.sensor.ppg,2022-11-06T00:54:43.320,3777874375192,9683263.0,2.9933816E7,0.0
31032,com.google.wear.sensor.ppg,2022-11-06T00:54:43.321,3777884307697,9687958.0,2.9924728E7,0.0
31033,com.google.wear.sensor.ppg,2022-11-06T00:54:43.321,3777894240202,9686477.0,2.9914444E7,0.0
31034,com.google.wear.sensor.ppg,2022-11-06T00:54:43.321,3777904172707,9687440.0,2.9924084E7,0.0
31035,com.google.wear.sensor.ppg,2022-11-06T00:54:43.321,3777914105212,9685064.0,2.992426E7,0.0
31036,com.google.wear.sensor.ppg,2022-11-06T00:54:43.321,3777924037717,9687449.0,2.9927608E7,0.0
31037,com.google.wear.sensor.ppg,2022-11-06T00:54:43.321,3777933970222,9687260.0,2.9922132E7,0.0
31038,com.google.wear.sensor.ppg,2022-11-06T00:54:43.321,3777943902712,9689815.0,2.993492E7,0.0
31039,com.google.wear.sensor.ppg,2022-11-06T00:54:43.321,3777953835217,9687921.0,2.992924E7,0.0
31040,com.google.wear.sensor.ppg,2022-11-06T00:54:43.322,3777963767722,9688119.0,2.9933116E7,0.0
31041,com.google.wear.sensor.ppg,2022-11-06T00:54:43.322,3777973700227,9693237.0,2.9932094E7,0.0
31042,com.google.wear.sensor.ppg,2022-11-06T00:54:43.322,3777983632732,9684800.0,2.9925572E7,0.0
31043,com.google.wear.sensor.ppg,2022-11-06T00:54:43.322,3777993565237,9685912.0,2.9926096E7,0.0
31044,com.google.wear.sensor.ppg,2022-11-06T00:54:43.528,3778003497743,9687119.0,2.9938068E7,0.0
31045,com.google.wear.sensor.ppg,2022-11-06T00:54:43.529,3778013433154,9687279.0,2.9934456E7,0.0
31046,com.google.wear.sensor.ppg,2022-11-06T00:54:43.530,3778023368565,9689410.0,2.9934044E7,0.0
31047,com.google.wear.sensor.ppg,2022-11-06T00:54:43.531,3778033303976,9688467.0,2.9933288E7,0.0
31048,com.google.wear.sensor.ppg,2022-11-06T00:54:43.531,3778043239387,9688665.0,2.9926356E7,0.0
31049,com.google.wear.sensor.ppg,2022-11-06T00:54:43.531,3778053174798,9684395.0,2.9922338E7,0.0
31050,com.google.wear.sensor.ppg,2022-11-06T00:54:43.531,3778063110209,9687449.0,2.9928512E7,0.0
31051,com.google.wear.sensor.ppg,2022-11-06T00:54:43.531,3778073045620,9686988.0,2.9926356E7,0.0
31052,com.google.wear.sensor.ppg,2022-11-06T00:54:43.531,3778082981031,9688279.0,2.9919892E7,0.0
31053,com.google.wear.sensor.ppg,2022-11-06T00:54:43.532,3778092916442,9689089.0,2.9923736E7,0.0
31054,com.google.wear.sensor.ppg,2022-11-06T00:54:43.532,3778102851853,9687657.0,2.9925162E7,0.0
31055,com.google.wear.sensor.ppg,2022-11-06T00:54:43.532,3778112787264,9687299.0,2.9927406E7,0.0
31056,com.google.wear.sensor.ppg,2022-11-06T00:54:43.532,3778122722675,9686902.0,2.9933434E7,0.0
31057,com.google.wear.sensor.ppg,2022-11-06T00:54:43.532,3778132658086,9688694.0,2.9923356E7,0.0
31058,com.google.wear.sensor.ppg,2022-11-06T00:54:43.532,3778142593497,9686714.0,2.9926328E7,0.0
31059,com.google.wear.sensor.ppg,2022-11-06T00:54:43.557,3778152528908,9691795.0,2.991762E7,0.0
31060,com.google.wear.sensor.ppg,2022-11-06T00:54:43.558,3778162464319,9686346.0,2.992758E7,0.0
31061,com.google.wear.sensor.ppg,2022-11-06T00:54:43.558,3778172399730,9689570.0,2.993058E7,0.0
31062,com.google.wear.sensor.ppg,2022-11-06T00:54:43.558,3778182335141,9685393.0,2.993122E7,0.0
31063,com.google.wear.sensor.ppg,2022-11-06T00:54:43.558,3778192270552,9689324.0,2.99346E7,0.0
31064,com.google.wear.sensor.ppg,2022-11-06T00:54:43.559,3778202205963,9687722.0,2.9925572E7,0.0
31065,com.google.wear.sensor.ppg,2022-11-06T00:54:43.739,3778212141376,9685384.0,2.992595E7,0.0
31066,com.google.wear.sensor.ppg,2022-11-06T00:54:43.740,3778222078241,9690306.0,2.99242E7,0.0
31067,com.google.wear.sensor.ppg,2022-11-06T00:54:43.741,3778232015106,9687213.0,2.991628E7,0.0
31068,com.google.wear.sensor.ppg,2022-11-06T00:54:43.741,3778241951971,9689117.0,2.9925688E7,0.0
31069,com.google.wear.sensor.ppg,2022-11-06T00:54:43.741,3778251888836,9687714.0,2.992799E7,0.0
31070,com.google.wear.sensor.ppg,2022-11-06T00:54:43.741,3778261825701,9688297.0,2.9930292E7,0.0
31071,com.google.wear.sensor.ppg,2022-11-06T00:54:43.742,3778271762566,9687477.0,2.9931514E7,0.0
31072,com.google.wear.sensor.ppg,2022-11-06T00:54:43.742,3778281699431,9689353.0,2.9920592E7,0.0
31073,com.google.wear.sensor.ppg,2022-11-06T00:54:43.742,3778291636296,9683980.0,2.9926184E7,0.0
31074,com.google.wear.sensor.ppg,2022-11-06T00:54:43.742,3778301573161,9685941.0,2.9926502E7,0.0
31075,com.google.wear.sensor.ppg,2022-11-06T00:54:43.742,3778311510026,9690107.0,2.992624E7,0.0
31076,com.google.wear.sensor.ppg,2022-11-06T00:54:43.742,3778321446891,9687307.0,2.9922776E7,0.0
31077,com.google.wear.sensor.ppg,2022-11-06T00:54:43.742,3778331383756,9683499.0,2.9924084E7,0.0
31078,com.google.wear.sensor.ppg,2022-11-06T00:54:43.742,3778341320621,9689203.0,2.992024E7,0.0
31079,com.google.wear.sensor.ppg,2022-11-06T00:54:43.743,3778351257486,9687628.0,2.9928746E7,0.0
31080,com.google.wear.sensor.ppg,2022-11-06T00:54:43.743,3778361194336,9685479.0,2.9914154E7,0.0
31081,com.google.wear.sensor.ppg,2022-11-06T00:54:43.743,3778371131201,9685734.0,2.992694E7,0.0
31082,com.google.wear.sensor.ppg,2022-11-06T00:54:43.743,3778381068066,9685176.0,2.9911388E7,0.0
31083,com.google.wear.sensor.ppg,2022-11-06T00:54:43.743,3778391004931,9690230.0,2.9926036E7,0.0
31084,com.google.wear.sensor.ppg,2022-11-06T00:54:43.744,3778400941796,9686724.0,2.993868E7,0.0
31085,com.google.wear.sensor.ppg,2022-11-06T00:54:43.744,3778410878661,9686620.0,2.9921756E7,0.0
31086,com.google.wear.sensor.ppg,2022-11-06T00:54:43.944,3778420815530,9684810.0,2.9941736E7,0.0
31087,com.google.wear.sensor.ppg,2022-11-06T00:54:43.945,3778430746581,9694830.0,2.9929824E7,0.0
31088,com.google.wear.sensor.ppg,2022-11-06T00:54:43.946,3778440677632,9682282.0,2.9938708E7,0.0
31089,com.google.wear.sensor.ppg,2022-11-06T00:54:43.946,3778450608683,9688363.0,2.9923388E7,0.0
31090,com.google.wear.sensor.ppg,2022-11-06T00:54:43.947,3778460539734,9692163.0,2.993032E7,0.0
31091,com.google.wear.sensor.ppg,2022-11-06T00:54:43.947,3778470470785,9687854.0,2.9916568E7,0.0
31092,com.google.wear.sensor.ppg,2022-11-06T00:54:43.947,3778480401836,9694104.0,2.994328E7,0.0
31093,com.google.wear.sensor.ppg,2022-11-06T00:54:43.947,3778490332887,9688391.0,2.9925424E7,0.0
31094,com.google.wear.sensor.ppg,2022-11-06T00:54:43.947,3778500263938,9693180.0,2.9925222E7,0.0
31095,com.google.wear.sensor.ppg,2022-11-06T00:54:43.947,3778510194989,9689203.0,2.991564E7,0.0
31096,com.google.wear.sensor.ppg,2022-11-06T00:54:43.947,3778520126040,9689731.0,2.9927378E7,0.0
31097,com.google.wear.sensor.ppg,2022-11-06T00:54:43.947,3778530057091,9689032.0,2.9933988E7,0.0
31098,com.google.wear.sensor.ppg,2022-11-06T00:54:43.948,3778539988142,9685781.0,2.992091E7,0.0
31099,com.google.wear.sensor.ppg,2022-11-06T00:54:43.948,3778549919193,9689334.0,2.9926384E7,0.0
31100,com.google.wear.sensor.ppg,2022-11-06T00:54:43.948,3778559850244,9686205.0,2.9923766E7,0.0
31101,com.google.wear.sensor.ppg,2022-11-06T00:54:43.950,3778569781280,9689711.0,2.9920764E7,0.0
31102,com.google.wear.sensor.ppg,2022-11-06T00:54:43.950,3778579712331,9687788.0,2.9922776E7,0.0
31103,com.google.wear.sensor.ppg,2022-11-06T00:54:43.950,3778589643382,9687825.0,2.9920152E7,0.0
31104,com.google.wear.sensor.ppg,2022-11-06T00:54:43.951,3778599574433,9688958.0,2.9921932E7,0.0
31105,com.google.wear.sensor.ppg,2022-11-06T00:54:43.951,3778609505484,9685252.0,2.9924812E7,0.0
31106,com.google.wear.sensor.ppg,2022-11-06T00:54:43.951,3778619436535,9685798.0,2.9921814E7,0.0
31107,com.google.wear.sensor.ppg,2022-11-06T00:54:44.152,3778629367600,9684724.0,2.9922426E7,0.0
31108,com.google.wear.sensor.ppg,2022-11-06T00:54:44.152,3778639298651,9689909.0,2.9917008E7,0.0
31109,com.google.wear.sensor.ppg,2022-11-06T00:54:44.154,3778649229702,9684941.0,2.9918784E7,0.0
31110,com.google.wear.sensor.ppg,2022-11-06T00:54:44.154,3778659160753,9686544.0,2.9934544E7,0.0
31111,com.google.wear.sensor.ppg,2022-11-06T00:54:44.154,3778669091804,9687618.0,2.9916424E7,0.0
31112,com.google.wear.sensor.ppg,2022-11-06T00:54:44.154,3778679022855,9686317.0,2.9924288E7,0.0
31113,com.google.wear.sensor.ppg,2022-11-06T00:54:44.154,3778688953906,9687156.0,2.9934192E7,0.0
31114,com.google.wear.sensor.ppg,2022-11-06T00:54:44.154,3778698884957,9682245.0,2.9921464E7,0.0
31115,com.google.wear.sensor.ppg,2022-11-06T00:54:44.155,3778708816008,9688909.0,2.9936464E7,0.0
31116,com.google.wear.sensor.ppg,2022-11-06T00:54:44.155,3778718747059,9687195.0,2.9927784E7,0.0
31117,com.google.wear.sensor.ppg,2022-11-06T00:54:44.155,3778728678110,9688193.0,2.9928106E7,0.0
31118,com.google.wear.sensor.ppg,2022-11-06T00:54:44.155,3778738609161,9688467.0,2.9917068E7,0.0
31119,com.google.wear.sensor.ppg,2022-11-06T00:54:44.155,3778748540212,9686006.0,2.992525E7,0.0
31120,com.google.wear.sensor.ppg,2022-11-06T00:54:44.155,3778758471263,9686534.0,2.9925628E7,0.0
31121,com.google.wear.sensor.ppg,2022-11-06T00:54:44.155,3778768402314,9687901.0,2.9924928E7,0.0
31122,com.google.wear.sensor.ppg,2022-11-06T00:54:44.156,3778778333350,9687025.0,2.9917824E7,0.0
31123,com.google.wear.sensor.ppg,2022-11-06T00:54:44.156,3778788264401,9687751.0,2.992918E7,0.0
